blockage_conduit,blockage_sensor_node,total_true_fov_surcharge_down,total_est_fov_surcharge_down,total_true_fov_surcharge_thresh,total_est_fov_surcharge_thresh,POD,FAR,n_sensor
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,200
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,200
G61F063_G61F062_l1,,,,,,,,200
G61F063_G61F062_l1,,,,,,,,200
G61F063_G61F062_l1,,,,,,,,200
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,200
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,200
G61F063_G61F062_l1,,,,,,,,200
G61F063_G61F062_l1,,,,,,,,200
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,200
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,200
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,200
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,200
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,200
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,,,,,,,,478
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,478
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,478
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,478
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,478
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,478
G61F063_G61F062_l1,,,,,,,,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,,,,,,,,478
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,478
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,478
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,,,,,,,,400
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,400
G61F063_G61F062_l1,,,,,,,,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,400
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,400
G61F063_G61F062_l1,,,,,,,,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,400
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,400
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,400
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,400
G61F063_G61F062_l1,,,,,,,,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,,,,,,,,400
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,400
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,400
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,400
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,400
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,,,,,,,,500
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,500
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,500
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,500
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,500
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,500
G61F063_G61F062_l1,,,,,,,,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,,,,,,,,500
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,500
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,500
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,600
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,600
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,600
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,600
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,600
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,700
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,700
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F065,795.0,299.0,160.0,299.0,0.99375,0.0,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,800
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F064,795.0,647.0,160.0,647.0,1.0,0.0,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
G61F063_G61F062_l1,G61F063,795.0,4755.0,160.0,4755.0,1.0,0.8831400535236396,900
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,G60F040,5159.0,5109.0,5038.0,5109.0,1.0,0.0,10
F74F440_F74F430_l1,G60F180,5159.0,4987.0,5038.0,4987.0,0.9898769352917824,0.0,10
F74F440_F74F430_l1,G60F210,5159.0,4982.0,5038.0,4982.0,0.9888844779674474,0.0,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,G60F040,5159.0,5109.0,5038.0,5109.0,1.0,0.0,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,G60F210,5159.0,4982.0,5038.0,4982.0,0.9888844779674474,0.0,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,G63F010,5159.0,4979.0,5038.0,4979.0,0.9882890035728463,0.0,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,G60F160,5159.0,5005.0,5038.0,5005.0,0.9930527987296546,0.0,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,G60F190,5159.0,4986.0,5038.0,4986.0,0.9896784438269154,0.0,10
F74F440_F74F430_l1,,,,,,,,10
F74F440_F74F430_l1,G60F030,5159.0,5123.0,5038.0,5123.0,1.0,0.0,10
F74F440_F74F430_l1,G60F010,5159.0,5247.0,5013.0,5247.0,1.0,0.9083333333333333,200
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,200
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,200
F74F440_F74F430_l1,G60F030,5159.0,5123.0,5038.0,5123.0,1.0,0.0,200
F74F440_F74F430_l1,G60F040,5159.0,5109.0,5038.0,5109.0,1.0,0.0,200
F74F440_F74F430_l1,G60F040,5159.0,5109.0,5038.0,5109.0,1.0,0.0,200
F74F440_F74F430_l1,G60F040,5159.0,5109.0,5038.0,5109.0,1.0,0.0,200
F74F440_F74F430_l1,G60F020,5159.0,5133.0,5035.0,5133.0,1.0,0.0,200
F74F440_F74F430_l1,G60F060,5159.0,5092.0,5038.0,5092.0,1.0,0.0,200
F74F440_F74F430_l1,G60F030,5159.0,5123.0,5038.0,5123.0,1.0,0.0,200
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,200
F74F440_F74F430_l1,G63F010,5159.0,4979.0,5038.0,4979.0,0.9882890035728463,0.0,200
F74F440_F74F430_l1,G60F030,5159.0,5123.0,5038.0,5123.0,1.0,0.0,200
F74F440_F74F430_l1,G60F030,5159.0,5123.0,5038.0,5123.0,1.0,0.0,200
F74F440_F74F430_l1,G60F020,5159.0,5133.0,5035.0,5133.0,1.0,0.0,200
F74F440_F74F430_l1,G60F010,5159.0,5247.0,5013.0,5247.0,1.0,0.9083333333333333,200
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,200
F74F440_F74F430_l1,G60F110,5159.0,5037.0,5038.0,5037.0,0.9994045256053989,0.0,200
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,200
F74F440_F74F430_l1,G60F120,5159.0,5034.0,5038.0,5034.0,0.9988090512107979,0.0,200
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,200
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,200
F74F440_F74F430_l1,G60F120,5159.0,5034.0,5038.0,5034.0,0.9988090512107979,0.0,200
F74F440_F74F430_l1,G60F141,5159.0,5271.0,5038.0,5271.0,0.9984120682810639,1.0,200
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,200
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,200
F74F440_F74F430_l1,G60F030,5159.0,5123.0,5038.0,5123.0,1.0,0.0,200
F74F440_F74F430_l1,G60F030,5159.0,5123.0,5038.0,5123.0,1.0,0.0,200
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,200
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,200
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,478
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,478
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,478
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,478
F74F440_F74F430_l1,G60F010,5159.0,5247.0,5013.0,5247.0,1.0,0.9083333333333333,478
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,478
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,478
F74F440_F74F430_l1,G60F020,5159.0,5133.0,5035.0,5133.0,1.0,0.0,478
F74F440_F74F430_l1,G60F010,5159.0,5247.0,5013.0,5247.0,1.0,0.9083333333333333,478
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,478
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,478
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,478
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,478
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,478
F74F440_F74F430_l1,G60F020,5159.0,5133.0,5035.0,5133.0,1.0,0.0,478
F74F440_F74F430_l1,G60F010,5159.0,5247.0,5013.0,5247.0,1.0,0.9083333333333333,478
F74F440_F74F430_l1,F74F445,5159.0,5216.0,5013.0,5216.0,1.0,0.6333333333333333,478
F74F440_F74F430_l1,F74F440,5159.0,5183.0,5013.0,5183.0,1.0,0.2,478
